{'target': {'mean': array([-0.4510391], dtype=float32), 'std': array([0.38355893], dtype=float32), 'min': array([-4.1388025], dtype=float32), 'max': array([3.3192787], dtype=float32)}, 'input': {'mean': array([-0.39840052], dtype=float32), 'std': array([0.27414468], dtype=float32), 'min': array([-0.5], dtype=float32), 'max': array([0.5], dtype=float32)}}
Dataset: 60000, 45000
initialize network with normal
===> Epoch[20](540/704): MSE-pixel: 0.1950
===> Epoch[20](570/704): MSE-pixel: 0.1780
===> Epoch[20](600/704): MSE-pixel: 0.1815
===> Epoch[20](630/704): MSE-pixel: 0.1891
===> Epoch[20](660/704): MSE-pixel: 0.1751
===> Epoch[20](690/704): MSE-pixel: 0.1922
learning rate = 0.0010000
===> Epoch[21](0/704): MSE-pixel: 0.1728
===> Epoch[21](30/704): MSE-pixel: 0.1794
===> Epoch[21](60/704): MSE-pixel: 0.1677
===> Epoch[21](90/704): MSE-pixel: 0.1806
===> Epoch[21](120/704): MSE-pixel: 0.1693
===> Epoch[21](150/704): MSE-pixel: 0.1873
===> Epoch[21](180/704): MSE-pixel: 0.1687
===> Epoch[21](210/704): MSE-pixel: 0.1812
===> Epoch[21](240/704): MSE-pixel: 0.1781
===> Epoch[21](270/704): MSE-pixel: 0.1708
===> Epoch[21](300/704): MSE-pixel: 0.1897
===> Epoch[21](330/704): MSE-pixel: 0.1911
===> Epoch[21](360/704): MSE-pixel: 0.1939
===> Epoch[21](390/704): MSE-pixel: 0.1936
===> Epoch[21](420/704): MSE-pixel: 0.1981
===> Epoch[21](450/704): MSE-pixel: 0.1846
===> Epoch[21](480/704): MSE-pixel: 0.1782
===> Epoch[21](510/704): MSE-pixel: 0.1808
===> Epoch[21](540/704): MSE-pixel: 0.1761
===> Epoch[21](570/704): MSE-pixel: 0.1843
===> Epoch[21](600/704): MSE-pixel: 0.1928
===> Epoch[21](630/704): MSE-pixel: 0.1971
===> Epoch[21](660/704): MSE-pixel: 0.1848
===> Epoch[21](690/704): MSE-pixel: 0.1867
learning rate = 0.0010000
Saving
===> Epoch[22](0/704): MSE-pixel: 0.1866
===> Epoch[22](30/704): MSE-pixel: 0.1909
===> Epoch[22](60/704): MSE-pixel: 0.1871
===> Epoch[22](90/704): MSE-pixel: 0.1758
===> Epoch[22](120/704): MSE-pixel: 0.1789
===> Epoch[22](150/704): MSE-pixel: 0.1765
===> Epoch[22](180/704): MSE-pixel: 0.1782
===> Epoch[22](210/704): MSE-pixel: 0.1771
===> Epoch[22](240/704): MSE-pixel: 0.1818
===> Epoch[22](270/704): MSE-pixel: 0.1883
===> Epoch[22](300/704): MSE-pixel: 0.1868
===> Epoch[22](330/704): MSE-pixel: 0.1818
===> Epoch[22](360/704): MSE-pixel: 0.1649
===> Epoch[22](390/704): MSE-pixel: 0.1753
===> Epoch[22](420/704): MSE-pixel: 0.1832
===> Epoch[22](450/704): MSE-pixel: 0.1908
===> Epoch[22](480/704): MSE-pixel: 0.1753
===> Epoch[22](510/704): MSE-pixel: 0.1786
===> Epoch[22](540/704): MSE-pixel: 0.1729
===> Epoch[22](570/704): MSE-pixel: 0.1830
===> Epoch[22](600/704): MSE-pixel: 0.1778
===> Epoch[22](630/704): MSE-pixel: 0.1981
===> Epoch[22](660/704): MSE-pixel: 0.1920
===> Epoch[22](690/704): MSE-pixel: 0.1857
learning rate = 0.0010000
===> Epoch[23](0/704): MSE-pixel: 0.1829
===> Epoch[23](30/704): MSE-pixel: 0.1798
===> Epoch[23](60/704): MSE-pixel: 0.1769
===> Epoch[23](90/704): MSE-pixel: 0.1791
===> Epoch[23](120/704): MSE-pixel: 0.1796
===> Epoch[23](150/704): MSE-pixel: 0.1929
===> Epoch[23](180/704): MSE-pixel: 0.1914
===> Epoch[23](210/704): MSE-pixel: 0.1908
===> Epoch[23](240/704): MSE-pixel: 0.1756
===> Epoch[23](270/704): MSE-pixel: 0.1731
===> Epoch[23](300/704): MSE-pixel: 0.1839
===> Epoch[23](330/704): MSE-pixel: 0.1737
===> Epoch[23](360/704): MSE-pixel: 0.1956
===> Epoch[23](390/704): MSE-pixel: 0.1834
===> Epoch[23](420/704): MSE-pixel: 0.1777
===> Epoch[23](450/704): MSE-pixel: 0.1918
===> Epoch[23](480/704): MSE-pixel: 0.1821
===> Epoch[23](510/704): MSE-pixel: 0.1817
===> Epoch[23](540/704): MSE-pixel: 0.1950
===> Epoch[23](570/704): MSE-pixel: 0.1957
===> Epoch[23](600/704): MSE-pixel: 0.1740
===> Epoch[23](630/704): MSE-pixel: 0.1839
===> Epoch[23](660/704): MSE-pixel: 0.1808
===> Epoch[23](690/704): MSE-pixel: 0.1686
learning rate = 0.0010000
===> Epoch[24](0/704): MSE-pixel: 0.1947
===> Epoch[24](30/704): MSE-pixel: 0.1866
===> Epoch[24](60/704): MSE-pixel: 0.1801
===> Epoch[24](90/704): MSE-pixel: 0.1812
===> Epoch[24](120/704): MSE-pixel: 0.1813
===> Epoch[24](150/704): MSE-pixel: 0.1636
===> Epoch[24](180/704): MSE-pixel: 0.1811
===> Epoch[24](210/704): MSE-pixel: 0.1843
===> Epoch[24](240/704): MSE-pixel: 0.1913
===> Epoch[24](270/704): MSE-pixel: 0.1938
===> Epoch[24](300/704): MSE-pixel: 0.1807
===> Epoch[24](330/704): MSE-pixel: 0.1682
===> Epoch[24](360/704): MSE-pixel: 0.1770
===> Epoch[24](390/704): MSE-pixel: 0.1785
===> Epoch[24](420/704): MSE-pixel: 0.1742
===> Epoch[24](450/704): MSE-pixel: 0.1830
===> Epoch[24](480/704): MSE-pixel: 0.1803
===> Epoch[24](510/704): MSE-pixel: 0.1900
===> Epoch[24](540/704): MSE-pixel: 0.1744
===> Epoch[24](570/704): MSE-pixel: 0.1920
===> Epoch[24](600/704): MSE-pixel: 0.1821
===> Epoch[24](630/704): MSE-pixel: 0.1646
===> Epoch[24](660/704): MSE-pixel: 0.1663
===> Epoch[24](690/704): MSE-pixel: 0.1764
learning rate = 0.0010000
===> Epoch[25](0/704): MSE-pixel: 0.1833
===> Epoch[25](30/704): MSE-pixel: 0.1779
===> Epoch[25](60/704): MSE-pixel: 0.1647
===> Epoch[25](90/704): MSE-pixel: 0.1931
===> Epoch[25](120/704): MSE-pixel: 0.1701
===> Epoch[25](150/704): MSE-pixel: 0.1753
===> Epoch[25](180/704): MSE-pixel: 0.1722
===> Epoch[25](210/704): MSE-pixel: 0.1685
===> Epoch[25](240/704): MSE-pixel: 0.1746
===> Epoch[25](270/704): MSE-pixel: 0.1785
===> Epoch[25](300/704): MSE-pixel: 0.1660
===> Epoch[25](330/704): MSE-pixel: 0.1787
===> Epoch[25](360/704): MSE-pixel: 0.1737
===> Epoch[25](390/704): MSE-pixel: 0.1886
===> Epoch[25](420/704): MSE-pixel: 0.1716
===> Epoch[25](450/704): MSE-pixel: 0.1713
===> Epoch[25](480/704): MSE-pixel: 0.1851
===> Epoch[25](510/704): MSE-pixel: 0.1706
===> Epoch[25](540/704): MSE-pixel: 0.1824
===> Epoch[25](570/704): MSE-pixel: 0.1641
===> Epoch[25](600/704): MSE-pixel: 0.1731
===> Epoch[25](630/704): MSE-pixel: 0.1663
===> Epoch[25](660/704): MSE-pixel: 0.1751
===> Epoch[25](690/704): MSE-pixel: 0.1749
learning rate = 0.0010000
===> Epoch[26](0/704): MSE-pixel: 0.1705
===> Epoch[26](30/704): MSE-pixel: 0.1777
===> Epoch[26](60/704): MSE-pixel: 0.1768
===> Epoch[26](90/704): MSE-pixel: 0.1743
===> Epoch[26](120/704): MSE-pixel: 0.1734
===> Epoch[26](150/704): MSE-pixel: 0.1681
===> Epoch[26](180/704): MSE-pixel: 0.1789
===> Epoch[26](210/704): MSE-pixel: 0.1890
===> Epoch[26](240/704): MSE-pixel: 0.1835
===> Epoch[26](270/704): MSE-pixel: 0.1833
===> Epoch[26](300/704): MSE-pixel: 0.1737
===> Epoch[26](330/704): MSE-pixel: 0.1661
===> Epoch[26](360/704): MSE-pixel: 0.1947
===> Epoch[26](390/704): MSE-pixel: 0.1665
===> Epoch[26](420/704): MSE-pixel: 0.1928
===> Epoch[26](450/704): MSE-pixel: 0.1769
===> Epoch[26](480/704): MSE-pixel: 0.1745
===> Epoch[26](510/704): MSE-pixel: 0.1716
===> Epoch[26](540/704): MSE-pixel: 0.1940
===> Epoch[26](570/704): MSE-pixel: 0.1871
===> Epoch[26](600/704): MSE-pixel: 0.1785
===> Epoch[26](630/704): MSE-pixel: 0.1673
===> Epoch[26](660/704): MSE-pixel: 0.1657
===> Epoch[26](690/704): MSE-pixel: 0.1861
learning rate = 0.0010000
===> Epoch[27](0/704): MSE-pixel: 0.1848
===> Epoch[27](30/704): MSE-pixel: 0.1927
===> Epoch[27](60/704): MSE-pixel: 0.1676
===> Epoch[27](90/704): MSE-pixel: 0.1569
===> Epoch[27](120/704): MSE-pixel: 0.1652
===> Epoch[27](150/704): MSE-pixel: 0.1755
===> Epoch[27](180/704): MSE-pixel: 0.1819
===> Epoch[27](210/704): MSE-pixel: 0.1798
===> Epoch[27](240/704): MSE-pixel: 0.1794
===> Epoch[27](270/704): MSE-pixel: 0.1766
===> Epoch[27](300/704): MSE-pixel: 0.1748
===> Epoch[27](330/704): MSE-pixel: 0.1724
===> Epoch[27](360/704): MSE-pixel: 0.1685
===> Epoch[27](390/704): MSE-pixel: 0.1793
===> Epoch[27](420/704): MSE-pixel: 0.1920
===> Epoch[27](450/704): MSE-pixel: 0.1732
===> Epoch[27](480/704): MSE-pixel: 0.1675
===> Epoch[27](510/704): MSE-pixel: 0.1747
===> Epoch[27](540/704): MSE-pixel: 0.1865
===> Epoch[27](570/704): MSE-pixel: 0.1880
===> Epoch[27](600/704): MSE-pixel: 0.1808
===> Epoch[27](630/704): MSE-pixel: 0.1713
===> Epoch[27](660/704): MSE-pixel: 0.1899
===> Epoch[27](690/704): MSE-pixel: 0.1744
learning rate = 0.0010000
===> Epoch[28](0/704): MSE-pixel: 0.1824
===> Epoch[28](30/704): MSE-pixel: 0.1694
===> Epoch[28](60/704): MSE-pixel: 0.1600
===> Epoch[28](90/704): MSE-pixel: 0.1721
===> Epoch[28](120/704): MSE-pixel: 0.1696
===> Epoch[28](150/704): MSE-pixel: 0.1707
===> Epoch[28](180/704): MSE-pixel: 0.1790
===> Epoch[28](210/704): MSE-pixel: 0.1794
===> Epoch[28](240/704): MSE-pixel: 0.1707
===> Epoch[28](270/704): MSE-pixel: 0.1866
===> Epoch[28](300/704): MSE-pixel: 0.1704
===> Epoch[28](330/704): MSE-pixel: 0.1701
===> Epoch[28](360/704): MSE-pixel: 0.1793
===> Epoch[28](390/704): MSE-pixel: 0.1551
===> Epoch[28](420/704): MSE-pixel: 0.1911
===> Epoch[28](450/704): MSE-pixel: 0.1701
===> Epoch[28](480/704): MSE-pixel: 0.1543
===> Epoch[28](510/704): MSE-pixel: 0.1839
===> Epoch[28](540/704): MSE-pixel: 0.1714
===> Epoch[28](570/704): MSE-pixel: 0.1687
===> Epoch[28](600/704): MSE-pixel: 0.1827
===> Epoch[28](630/704): MSE-pixel: 0.1888
===> Epoch[28](660/704): MSE-pixel: 0.1625
===> Epoch[28](690/704): MSE-pixel: 0.1859
learning rate = 0.0010000
===> Epoch[29](0/704): MSE-pixel: 0.1674
===> Epoch[29](30/704): MSE-pixel: 0.1853
===> Epoch[29](60/704): MSE-pixel: 0.1532
===> Epoch[29](90/704): MSE-pixel: 0.1640
===> Epoch[29](120/704): MSE-pixel: 0.1759
===> Epoch[29](150/704): MSE-pixel: 0.1813
===> Epoch[29](180/704): MSE-pixel: 0.1829
===> Epoch[29](210/704): MSE-pixel: 0.1653
===> Epoch[29](240/704): MSE-pixel: 0.1673
===> Epoch[29](270/704): MSE-pixel: 0.1713
===> Epoch[29](300/704): MSE-pixel: 0.1816
===> Epoch[29](330/704): MSE-pixel: 0.1645
===> Epoch[29](360/704): MSE-pixel: 0.1733
===> Epoch[29](390/704): MSE-pixel: 0.1700
===> Epoch[29](420/704): MSE-pixel: 0.1774
===> Epoch[29](450/704): MSE-pixel: 0.1823
===> Epoch[29](480/704): MSE-pixel: 0.1711
===> Epoch[29](510/704): MSE-pixel: 0.1860
===> Epoch[29](540/704): MSE-pixel: 0.1747
===> Epoch[29](570/704): MSE-pixel: 0.1835
===> Epoch[29](600/704): MSE-pixel: 0.1764
===> Epoch[29](630/704): MSE-pixel: 0.1843
===> Epoch[29](660/704): MSE-pixel: 0.1673
===> Epoch[29](690/704): MSE-pixel: 0.1759
learning rate = 0.0010000
===> Epoch[30](0/704): MSE-pixel: 0.1608
===> Epoch[30](30/704): MSE-pixel: 0.1784
===> Epoch[30](60/704): MSE-pixel: 0.1641
===> Epoch[30](90/704): MSE-pixel: 0.1595
===> Epoch[30](120/704): MSE-pixel: 0.1683
===> Epoch[30](150/704): MSE-pixel: 0.1681
===> Epoch[30](180/704): MSE-pixel: 0.1683
===> Epoch[30](210/704): MSE-pixel: 0.1747
===> Epoch[30](240/704): MSE-pixel: 0.1741
===> Epoch[30](270/704): MSE-pixel: 0.1754
===> Epoch[30](300/704): MSE-pixel: 0.1768
===> Epoch[30](330/704): MSE-pixel: 0.1721
===> Epoch[30](360/704): MSE-pixel: 0.1596
===> Epoch[30](390/704): MSE-pixel: 0.1818
===> Epoch[30](420/704): MSE-pixel: 0.1911
===> Epoch[30](450/704): MSE-pixel: 0.1594
===> Epoch[30](480/704): MSE-pixel: 0.1676
===> Epoch[30](510/704): MSE-pixel: 0.1729
===> Epoch[30](540/704): MSE-pixel: 0.1675
===> Epoch[30](570/704): MSE-pixel: 0.1677
===> Epoch[30](600/704): MSE-pixel: 0.1585
===> Epoch[30](630/704): MSE-pixel: 0.1668
===> Epoch[30](660/704): MSE-pixel: 0.1583
===> Epoch[30](690/704): MSE-pixel: 0.1714
learning rate = 0.0010000
===> Epoch[31](0/704): MSE-pixel: 0.1716
===> Epoch[31](30/704): MSE-pixel: 0.1718
===> Epoch[31](60/704): MSE-pixel: 0.1702
===> Epoch[31](90/704): MSE-pixel: 0.1674
===> Epoch[31](120/704): MSE-pixel: 0.1573
===> Epoch[31](150/704): MSE-pixel: 0.1663
===> Epoch[31](180/704): MSE-pixel: 0.1774
===> Epoch[31](210/704): MSE-pixel: 0.1517
===> Epoch[31](240/704): MSE-pixel: 0.1610
===> Epoch[31](270/704): MSE-pixel: 0.1672
===> Epoch[31](300/704): MSE-pixel: 0.1711
===> Epoch[31](330/704): MSE-pixel: 0.1765
===> Epoch[31](360/704): MSE-pixel: 0.1775
===> Epoch[31](390/704): MSE-pixel: 0.1795
===> Epoch[31](420/704): MSE-pixel: 0.1883
===> Epoch[31](450/704): MSE-pixel: 0.1731
===> Epoch[31](480/704): MSE-pixel: 0.1732
===> Epoch[31](510/704): MSE-pixel: 0.1784
===> Epoch[31](540/704): MSE-pixel: 0.1748
===> Epoch[31](570/704): MSE-pixel: 0.1764
===> Epoch[31](600/704): MSE-pixel: 0.1842
===> Epoch[31](630/704): MSE-pixel: 0.1660
===> Epoch[31](660/704): MSE-pixel: 0.1527
===> Epoch[31](690/704): MSE-pixel: 0.1769
learning rate = 0.0010000
Saving
===> Epoch[32](0/704): MSE-pixel: 0.1711
===> Epoch[32](30/704): MSE-pixel: 0.1623
===> Epoch[32](60/704): MSE-pixel: 0.1597
===> Epoch[32](90/704): MSE-pixel: 0.1712
===> Epoch[32](120/704): MSE-pixel: 0.1800
===> Epoch[32](150/704): MSE-pixel: 0.1701
===> Epoch[32](180/704): MSE-pixel: 0.1589
===> Epoch[32](210/704): MSE-pixel: 0.1534
===> Epoch[32](240/704): MSE-pixel: 0.1726
===> Epoch[32](270/704): MSE-pixel: 0.1595
===> Epoch[32](300/704): MSE-pixel: 0.1885
===> Epoch[32](330/704): MSE-pixel: 0.1580
===> Epoch[32](360/704): MSE-pixel: 0.1750
===> Epoch[32](390/704): MSE-pixel: 0.1661
===> Epoch[32](420/704): MSE-pixel: 0.1739
===> Epoch[32](450/704): MSE-pixel: 0.1739
===> Epoch[32](480/704): MSE-pixel: 0.1799
===> Epoch[32](510/704): MSE-pixel: 0.1688
===> Epoch[32](540/704): MSE-pixel: 0.1739
===> Epoch[32](570/704): MSE-pixel: 0.1586
===> Epoch[32](600/704): MSE-pixel: 0.1705
===> Epoch[32](630/704): MSE-pixel: 0.1644
===> Epoch[32](660/704): MSE-pixel: 0.1631
===> Epoch[32](690/704): MSE-pixel: 0.1581
learning rate = 0.0010000
===> Epoch[33](0/704): MSE-pixel: 0.1616
===> Epoch[33](30/704): MSE-pixel: 0.1728
===> Epoch[33](60/704): MSE-pixel: 0.1553
===> Epoch[33](90/704): MSE-pixel: 0.1715
===> Epoch[33](120/704): MSE-pixel: 0.1615
===> Epoch[33](150/704): MSE-pixel: 0.1664
===> Epoch[33](180/704): MSE-pixel: 0.1719
===> Epoch[33](210/704): MSE-pixel: 0.1727
===> Epoch[33](240/704): MSE-pixel: 0.1822
===> Epoch[33](270/704): MSE-pixel: 0.1686
===> Epoch[33](300/704): MSE-pixel: 0.1640
===> Epoch[33](330/704): MSE-pixel: 0.1627
===> Epoch[33](360/704): MSE-pixel: 0.1562
===> Epoch[33](390/704): MSE-pixel: 0.1584
===> Epoch[33](420/704): MSE-pixel: 0.1828
===> Epoch[33](450/704): MSE-pixel: 0.1606
===> Epoch[33](480/704): MSE-pixel: 0.1764
===> Epoch[33](510/704): MSE-pixel: 0.1961
===> Epoch[33](540/704): MSE-pixel: 0.1753
===> Epoch[33](570/704): MSE-pixel: 0.1735
===> Epoch[33](600/704): MSE-pixel: 0.1775
===> Epoch[33](630/704): MSE-pixel: 0.1750
===> Epoch[33](660/704): MSE-pixel: 0.1653
===> Epoch[33](690/704): MSE-pixel: 0.1630
learning rate = 0.0010000
===> Epoch[34](0/704): MSE-pixel: 0.1752
===> Epoch[34](30/704): MSE-pixel: 0.1708
===> Epoch[34](60/704): MSE-pixel: 0.1641
===> Epoch[34](90/704): MSE-pixel: 0.1671
===> Epoch[34](120/704): MSE-pixel: 0.1736
===> Epoch[34](150/704): MSE-pixel: 0.1652
===> Epoch[34](180/704): MSE-pixel: 0.1740
===> Epoch[34](210/704): MSE-pixel: 0.1635
===> Epoch[34](240/704): MSE-pixel: 0.1654
===> Epoch[34](270/704): MSE-pixel: 0.1654
===> Epoch[34](300/704): MSE-pixel: 0.1692
===> Epoch[34](330/704): MSE-pixel: 0.1744
===> Epoch[34](360/704): MSE-pixel: 0.1762
===> Epoch[34](390/704): MSE-pixel: 0.1700
===> Epoch[34](420/704): MSE-pixel: 0.1663
===> Epoch[34](450/704): MSE-pixel: 0.1705
===> Epoch[34](480/704): MSE-pixel: 0.1648
===> Epoch[34](510/704): MSE-pixel: 0.1638
===> Epoch[34](540/704): MSE-pixel: 0.1753
===> Epoch[34](570/704): MSE-pixel: 0.1724
===> Epoch[34](600/704): MSE-pixel: 0.1600
===> Epoch[34](630/704): MSE-pixel: 0.1669
===> Epoch[34](660/704): MSE-pixel: 0.1601
===> Epoch[34](690/704): MSE-pixel: 0.1842
learning rate = 0.0010000
===> Epoch[35](0/704): MSE-pixel: 0.1662
===> Epoch[35](30/704): MSE-pixel: 0.1690
===> Epoch[35](60/704): MSE-pixel: 0.1711
===> Epoch[35](90/704): MSE-pixel: 0.1883
===> Epoch[35](120/704): MSE-pixel: 0.1615
===> Epoch[35](150/704): MSE-pixel: 0.1825
===> Epoch[35](180/704): MSE-pixel: 0.1702
===> Epoch[35](210/704): MSE-pixel: 0.1754
===> Epoch[35](240/704): MSE-pixel: 0.1783
===> Epoch[35](270/704): MSE-pixel: 0.1677
===> Epoch[35](300/704): MSE-pixel: 0.1658
===> Epoch[35](330/704): MSE-pixel: 0.1587
===> Epoch[35](360/704): MSE-pixel: 0.1845
===> Epoch[35](390/704): MSE-pixel: 0.1701
===> Epoch[35](420/704): MSE-pixel: 0.1802
===> Epoch[35](450/704): MSE-pixel: 0.1627
===> Epoch[35](480/704): MSE-pixel: 0.1611
===> Epoch[35](510/704): MSE-pixel: 0.1605
===> Epoch[35](540/704): MSE-pixel: 0.1912
===> Epoch[35](570/704): MSE-pixel: 0.1648
===> Epoch[35](600/704): MSE-pixel: 0.1790
===> Epoch[35](630/704): MSE-pixel: 0.1527
===> Epoch[35](660/704): MSE-pixel: 0.1666
===> Epoch[35](690/704): MSE-pixel: 0.1767
learning rate = 0.0010000
===> Epoch[36](0/704): MSE-pixel: 0.1640
===> Epoch[36](30/704): MSE-pixel: 0.1628
===> Epoch[36](60/704): MSE-pixel: 0.1697
===> Epoch[36](90/704): MSE-pixel: 0.1844
===> Epoch[36](120/704): MSE-pixel: 0.1637
===> Epoch[36](150/704): MSE-pixel: 0.1842
===> Epoch[36](180/704): MSE-pixel: 0.1729
===> Epoch[36](210/704): MSE-pixel: 0.1600
===> Epoch[36](240/704): MSE-pixel: 0.1676
===> Epoch[36](270/704): MSE-pixel: 0.1545
===> Epoch[36](300/704): MSE-pixel: 0.1820
===> Epoch[36](330/704): MSE-pixel: 0.1823
===> Epoch[36](360/704): MSE-pixel: 0.1703
===> Epoch[36](390/704): MSE-pixel: 0.1656
===> Epoch[36](420/704): MSE-pixel: 0.1527
===> Epoch[36](450/704): MSE-pixel: 0.1680
===> Epoch[36](480/704): MSE-pixel: 0.1918
===> Epoch[36](510/704): MSE-pixel: 0.1680
===> Epoch[36](540/704): MSE-pixel: 0.1641
===> Epoch[36](570/704): MSE-pixel: 0.1740
===> Epoch[36](600/704): MSE-pixel: 0.1628
===> Epoch[36](630/704): MSE-pixel: 0.1679
===> Epoch[36](660/704): MSE-pixel: 0.1614
===> Epoch[36](690/704): MSE-pixel: 0.1774
learning rate = 0.0010000
===> Epoch[37](0/704): MSE-pixel: 0.1582
===> Epoch[37](30/704): MSE-pixel: 0.1655
===> Epoch[37](60/704): MSE-pixel: 0.1579
===> Epoch[37](90/704): MSE-pixel: 0.1570
===> Epoch[37](120/704): MSE-pixel: 0.1794
===> Epoch[37](150/704): MSE-pixel: 0.1589
===> Epoch[37](180/704): MSE-pixel: 0.1691
===> Epoch[37](210/704): MSE-pixel: 0.1631
===> Epoch[37](240/704): MSE-pixel: 0.1650
===> Epoch[37](270/704): MSE-pixel: 0.1631
===> Epoch[37](300/704): MSE-pixel: 0.1682
===> Epoch[37](330/704): MSE-pixel: 0.1695
===> Epoch[37](360/704): MSE-pixel: 0.1711
===> Epoch[37](390/704): MSE-pixel: 0.1856
===> Epoch[37](420/704): MSE-pixel: 0.1793
===> Epoch[37](450/704): MSE-pixel: 0.1479
===> Epoch[37](480/704): MSE-pixel: 0.1607
===> Epoch[37](510/704): MSE-pixel: 0.1716
===> Epoch[37](540/704): MSE-pixel: 0.1709
===> Epoch[37](570/704): MSE-pixel: 0.1611
===> Epoch[37](600/704): MSE-pixel: 0.1733
===> Epoch[37](630/704): MSE-pixel: 0.1681
===> Epoch[37](660/704): MSE-pixel: 0.1655
===> Epoch[37](690/704): MSE-pixel: 0.1527
learning rate = 0.0010000
===> Epoch[38](0/704): MSE-pixel: 0.1532
===> Epoch[38](30/704): MSE-pixel: 0.1507
===> Epoch[38](60/704): MSE-pixel: 0.1514
===> Epoch[38](90/704): MSE-pixel: 0.1720
===> Epoch[38](120/704): MSE-pixel: 0.1552
===> Epoch[38](150/704): MSE-pixel: 0.1710
===> Epoch[38](180/704): MSE-pixel: 0.1716
===> Epoch[38](210/704): MSE-pixel: 0.1782
===> Epoch[38](240/704): MSE-pixel: 0.1694
===> Epoch[38](270/704): MSE-pixel: 0.1709
===> Epoch[38](300/704): MSE-pixel: 0.1580
===> Epoch[38](330/704): MSE-pixel: 0.1680
===> Epoch[38](360/704): MSE-pixel: 0.1605
===> Epoch[38](390/704): MSE-pixel: 0.1797
===> Epoch[38](420/704): MSE-pixel: 0.1755
===> Epoch[38](450/704): MSE-pixel: 0.1746
===> Epoch[38](480/704): MSE-pixel: 0.1637
===> Epoch[38](510/704): MSE-pixel: 0.1594
===> Epoch[38](540/704): MSE-pixel: 0.1658
===> Epoch[38](570/704): MSE-pixel: 0.1606
===> Epoch[38](600/704): MSE-pixel: 0.1547
===> Epoch[38](630/704): MSE-pixel: 0.1651
===> Epoch[38](660/704): MSE-pixel: 0.1657
===> Epoch[38](690/704): MSE-pixel: 0.1779
learning rate = 0.0010000
===> Epoch[39](0/704): MSE-pixel: 0.1631
===> Epoch[39](30/704): MSE-pixel: 0.1604
===> Epoch[39](60/704): MSE-pixel: 0.1639
===> Epoch[39](90/704): MSE-pixel: 0.1453
===> Epoch[39](120/704): MSE-pixel: 0.1628
===> Epoch[39](150/704): MSE-pixel: 0.1620
===> Epoch[39](180/704): MSE-pixel: 0.1601
===> Epoch[39](210/704): MSE-pixel: 0.1695
===> Epoch[39](240/704): MSE-pixel: 0.1522
===> Epoch[39](270/704): MSE-pixel: 0.1606
===> Epoch[39](300/704): MSE-pixel: 0.1649
===> Epoch[39](330/704): MSE-pixel: 0.1746
===> Epoch[39](360/704): MSE-pixel: 0.1673
===> Epoch[39](390/704): MSE-pixel: 0.1649
===> Epoch[39](420/704): MSE-pixel: 0.1751
===> Epoch[39](450/704): MSE-pixel: 0.1788
===> Epoch[39](480/704): MSE-pixel: 0.1657
===> Epoch[39](510/704): MSE-pixel: 0.1882
===> Epoch[39](540/704): MSE-pixel: 0.1743
===> Epoch[39](570/704): MSE-pixel: 0.1629
===> Epoch[39](600/704): MSE-pixel: 0.1669
===> Epoch[39](630/704): MSE-pixel: 0.1586
===> Epoch[39](660/704): MSE-pixel: 0.1854
===> Epoch[39](690/704): MSE-pixel: 0.1705
learning rate = 0.0010000
===> Epoch[40](0/704): MSE-pixel: 0.1663
===> Epoch[40](30/704): MSE-pixel: 0.1617
===> Epoch[40](60/704): MSE-pixel: 0.1561
===> Epoch[40](90/704): MSE-pixel: 0.1582
===> Epoch[40](120/704): MSE-pixel: 0.1623
===> Epoch[40](150/704): MSE-pixel: 0.1533
===> Epoch[40](180/704): MSE-pixel: 0.1582
===> Epoch[40](210/704): MSE-pixel: 0.1672
===> Epoch[40](240/704): MSE-pixel: 0.1688
===> Epoch[40](270/704): MSE-pixel: 0.1660
===> Epoch[40](300/704): MSE-pixel: 0.1767
===> Epoch[40](330/704): MSE-pixel: 0.1777
===> Epoch[40](360/704): MSE-pixel: 0.1616
===> Epoch[40](390/704): MSE-pixel: 0.1527
===> Epoch[40](420/704): MSE-pixel: 0.1652
===> Epoch[40](450/704): MSE-pixel: 0.1623
===> Epoch[40](480/704): MSE-pixel: 0.1643
===> Epoch[40](510/704): MSE-pixel: 0.1688
===> Epoch[40](540/704): MSE-pixel: 0.1700
===> Epoch[40](570/704): MSE-pixel: 0.1648
===> Epoch[40](600/704): MSE-pixel: 0.1665
===> Epoch[40](630/704): MSE-pixel: 0.1563
===> Epoch[40](660/704): MSE-pixel: 0.1807
===> Epoch[40](690/704): MSE-pixel: 0.1621
learning rate = 0.0010000
===> Epoch[41](0/704): MSE-pixel: 0.1620
===> Epoch[41](30/704): MSE-pixel: 0.1595
===> Epoch[41](60/704): MSE-pixel: 0.1619
===> Epoch[41](90/704): MSE-pixel: 0.1521
===> Epoch[41](120/704): MSE-pixel: 0.1829
===> Epoch[41](150/704): MSE-pixel: 0.1566
===> Epoch[41](180/704): MSE-pixel: 0.1657
===> Epoch[41](210/704): MSE-pixel: 0.1605
===> Epoch[41](240/704): MSE-pixel: 0.1656
===> Epoch[41](270/704): MSE-pixel: 0.1742
===> Epoch[41](300/704): MSE-pixel: 0.1710
===> Epoch[41](330/704): MSE-pixel: 0.1661
===> Epoch[41](360/704): MSE-pixel: 0.1598
===> Epoch[41](390/704): MSE-pixel: 0.1511
===> Epoch[41](420/704): MSE-pixel: 0.1849
